id,growth
48134,3.6
48135,-0.7
48136,1.7
48137,3.7
48138,4.6
48139,-3.4
48140,-1.3
48141,0.9
48142,-2.4
48144,1.2
48145,-3.9
48146,-0.0
48147,1.3
48148,-0.1
48149,-4.9
48150,3.3
48151,2.8
48152,-1.0
48153,-1.6
48154,-0.4
48155,0.1
48156,-0.9
48157,1.5
48158,4.6
48160,0.2
48161,-1.5
48162,-1.9
48163,1.5
48164,2.1
48165,1.6
48166,-0.1
48167,0.0
48168,0.2
48169,-1.2
48170,0.0
48171,8.6
48172,0.6
48173,1.0
48174,-1.2
48175,2.8
48176,0.0
48177,1.8
48178,-0.3
48179,0.9
48180,-2.7
48181,-0.3
48182,-2.9
48183,1.4
48184,-1.1
48185,0.8
48186,4.0
48187,1.5
48188,-0.8
48189,0.7
48190,0.0
48191,-0.6
48192,-0.8
48193,-2.5
48194,0.9
48195,2.2
48197,-3.6
48198,-1.1
49-03,-0.9
49-05,1.6
49-06,0.9
49-08,1.3
49-09,1.7
49-10,0.6
49-11,1.2
49-13,1.1
49-14,1.8
49-15,1.4
49-16,0.3
49-17,0.5
49-18,-0.1
49-19,0.3
49-20,1.3
49-21,1.1
49001,0.9
49002,0.4
49003,1.0
49004,0.5
49005,3.9
49006,0.5
49007,-0.3
49008,2.5
49009,0.4
49010,-0.1
49011,-1.6
49012,0.3
49013,1.6
49014,2.3
49015,0.7
49017,3.8
49018,0.9
49019,3.1
49020,0.3
49021,1.7
49022,0.4
49023,1.1
49024,0.9
49025,-0.2
49026,0.9
49027,2.5
49028,-0.9
49029,0.2
49030,1.4
49031,1.8
49032,-0.2
49033,1.4
49034,0.8
49035,1.9
49036,0.2
49037,1.4
49038,0.7
49039,-0.3
49040,0.9
49041,0.7
49042,0.4
49043,0.6
49044,0.1
49045,1.2
49046,-0.5
49047,2.9
49048,1.4
49049,1.2
49050,2.8
49051,0.5
49052,-1.2
49053,3.4
49054,1.0
49055,0.7
49056,-0.6
49057,3.1
49058,1.8
49059,1.0
49060,1.6
49061,0.3
49062,1.8
49063,1.3
49064,2.6
49065,0.7
49066,0.4
49067,0.7
49068,1.4
49069,1.6
49070,0.8
49071,2.3
49072,-0.3
49073,0.4
49074,1.4
49075,3.7
49076,3.6
49077,0.1
49078,1.6
49079,-1.1
49080,2.6
49081,0.5
49082,0.4
49083,0.6
49084,-1.6
49085,2.1
49086,4.8
49087,0.6
49088,-1.1
49089,1.3
49090,1.4
49091,2.4
49092,0.7
49093,0.8
49094,-0.4
49095,1.0
49096,1.5
49097,1.9
49098,0.4
49099,-0.1
49100,3.6
49101,1.3
49102,0.6
49103,1.5
49104,0.4
49105,0.0
49106,-0.2
49107,1.4
49108,2.9
49109,1.2
49110,1.1
49111,-0.1
49112,0.9
49113,1.1
49114,1.7
49115,0.2
49116,1.1
49117,-0.3
49119,0.2
49120,-0.1
49121,0.8
49122,1.3
49123,2.9
49125,0.2
49126,4.0
49127,0.5
49128,0.3
49129,0.1
49130,1.6
49131,3.4
49132,1.5
49133,1.4
49134,2.8
49135,0.9
49136,2.9
49137,1.6
49138,1.9
49139,6.5
49140,0.6
49141,5.3
49142,3.9
49143,-0.2
49144,-0.2
49145,0.8
49147,7.0
49148,0.8
49149,2.6
49150,-0.6
49151,1.5
49153,0.9
49154,4.2
49155,0.3
49156,0.9
49157,2.5
49158,1.6
49159,1.8
49160,1.1
49161,2.2
49162,0.5
49163,3.7
49165,0.4
49167,0.7
49169,1.5
49170,-0.8
49171,1.9
49172,0.9
49173,2.6
49174,1.2
49175,-4.3
49176,1.1
49177,0.8
49178,3.1
49179,0.5
49180,-0.1
49181,4.6
49182,0.2
49183,1.8
49184,-0.6
49185,-0.5
49186,2.4
49187,3.8
49188,0.5
49189,1.7
49190,3.2
49191,0.2
49192,1.7
49193,0.9
49194,1.7
49195,1.5
49196,0.8
49197,-2.4
49198,1.8
49200,3.6
49201,0.5
49202,0.5
49204,0.2
49205,1.4
49206,2.7
49207,-0.2
49208,3.0
49209,0.7
49211,0.5
49212,2.3
49214,1.1
49215,-0.1
49216,1.7
49217,-1.1
49218,0.7
49219,-1.2
49220,1.3
49221,0.2
49222,1.0
49223,0.2
49224,2.7
49225,0.4
49226,2.8
49227,5.3
49228,0.3
49229,0.4
49230,3.6
49231,2.0
49232,0.9
49233,-0.9
49234,0.2
49235,0.1
49236,-0.5
49237,0.5
49238,1.0
49239,1.2
49240,1.5
49241,0.7
49242,0.8
49243,1.4
49244,0.0
49246,0.8
49247,0.7
49248,-1.0
49249,2.3
49250,-0.7
49251,2.6
49252,1.6
49253,-1.2
49254,2.2
49256,0.6
49257,0.2
49258,-0.1
49259,1.3
49260,1.2
49261,0.1
49262,-0.2
49263,2.2
49264,0.9
49265,2.9
49266,2.6
49267,-0.4
49268,1.1
49269,-0.6
49270,3.9
49271,2.9
49272,0.0
49273,0.8
49274,-0.8
49276,0.6
49277,-1.1
49278,-1.4
49279,1.4
49280,2.1
49281,0.1
49282,1.4
49283,1.3
49284,0.9
49285,1.1
49288,0.0
49289,2.8
49290,0.6
49291,1.8
49292,3.1
49294,1.3
49295,0.6
49296,2.7
49297,0.2
49298,0.9
49299,0.9
49300,1.0
49301,1.7
49302,1.6
49304,0.2
49305,2.9
49306,0.8
49307,0.3
49308,-0.5
49309,3.3
49310,1.9
49311,0.2
49312,1.2
49313,1.5
49314,1.0
49315,1.3
49316,1.6
49317,-0.7
49318,1.0
49319,1.4
49320,1.8
49321,-0.6
49322,-0.3
49323,0.0
49324,1.6
49325,-0.4
49326,0.1
49327,2.6
49328,-0.4
49329,-0.3
49330,7.4
49331,1.3
49332,1.6
49333,-0.5
49334,-2.0
49335,2.7
49336,0.7
49337,0.9
49338,-0.1
49339,1.4
49341,1.9
49342,4.4
49343,0.4
49344,3.0
49345,0.9
49346,1.4
49347,0.9
49348,0.1
49349,0.8
49350,0.6
49351,1.2
49352,1.1
49353,1.5
49354,0.1
49355,-0.5
49356,0.3
49358,1.9
49359,2.1
49360,1.2
49361,0.0
49362,0.5
49363,-0.4
49364,0.1
49365,1.4
49366,0.8
49367,5.4
49368,1.1
49369,0.4
49370,1.2
49371,-0.4
49373,0.6
49374,0.8
49375,1.8
49376,1.6
49377,0.9
49378,2.3
49381,1.8
50-01,0.7
50-02,1.2
50-03,1.6
50-04,1.3
50-05,0.3
50-09,1.6
50-10,0.6
50-11,1.0
50-14,0.2
50-15,0.3
50-16,-0.2
50-17,1.3
50-18,1.0
50-19,1.2
50-20,0.9
50-21,-0.2
50-22,0.4
50-23,1.4
50-24,1.4
50-25,1.1
50-26,0.2
50-27,0.5
50001,1.0
50002,-0.0
50003,-0.1
50004,0.9
50005,-0.5
50006,1.4
50007,3.6
50008,-2.6
50009,3.1
50010,5.4
50012,-0.5
50013,1.0
50014,2.2
50015,1.7
50016,-1.9
50018,-0.7
50019,-0.3
50020,-2.6
50021,0.0
50022,-0.3
50023,0.5
50024,1.3
50025,-0.8
50026,2.2
50027,2.8
50028,1.3
50029,-1.1
50030,-0.6
50031,-0.5
50032,1.2
50033,1.8
50034,2.3
50035,1.2
50036,0.7
50037,-0.4
50038,-0.6
50039,1.2
50040,-0.5
50041,2.8
50042,0.0
50043,0.3
50044,0.3
50045,1.9
50046,2.1
50048,1.3
50049,1.1
50050,-3.5
50051,-0.8
50052,1.6
50054,2.8
50055,4.2
50056,1.8
50057,2.1
50058,-0.4
50059,2.2
50060,0.7
50061,5.4
50062,-2.0
50063,-0.3
50064,3.3
50066,2.5
50069,3.7
50070,0.7
50071,2.1
50072,5.0
50073,1.1
50074,-0.1
50075,2.9
50076,0.7
50077,0.7
50078,3.2
50079,-0.4
50080,-2.4
50081,-0.2
50082,-0.0
50083,2.9
50084,1.3
50085,1.6
50086,4.6
50087,0.9
50088,-1.3
50089,-0.4
50090,-2.3
50092,0.9
50093,1.0
50094,4.0
50095,0.1
50096,4.9
50097,0.6
50098,1.9
50099,-0.5
50100,0.4
50101,0.3
50102,2.3
50103,1.4
50105,-2.3
50106,1.6
50107,2.2
50108,0.3
50109,0.6
50110,0.6
50111,-0.1
50112,2.5
50114,3.0
50115,0.7
50116,4.5
50117,-1.1
50118,2.4
50119,-1.9
50120,2.4
50121,2.8
50123,-0.2
50124,0.5
50125,0.3
50126,1.0
50127,-1.4
50128,0.1
50129,-1.6
50130,-0.1
50131,-2.3
50132,1.5
50133,1.4
50134,5.1
50135,2.2
50136,-1.7
50137,-0.2
50138,1.2
50139,0.8
50140,0.5
50142,-0.2
50143,2.8
50144,-1.4
50145,2.7
50146,-2.8
50147,-0.8
50148,1.3
50149,1.9
50150,1.3
50151,0.7
50152,-0.2
50153,0.9
50154,-2.1
50155,0.9
50156,-1.0
50158,-2.4
50159,-0.2
50160,1.9
50161,-0.5
50162,-0.5
50163,-0.5
50164,1.5
50165,-0.5
50166,1.1
50167,1.0
50168,1.1
50169,-0.8
50170,4.0
50171,-8.0
50172,2.4
50173,-0.3
50174,3.3
50175,-0.4
50176,2.8
50177,1.8
50178,-0.4
50179,-2.8
50180,1.9
50181,-0.2
50182,1.0
50183,1.2
50184,0.6
50185,3.2
50186,-0.3
50187,0.4
50188,2.1
50189,1.8
50190,-2.2
50191,-0.6
50192,6.3
50193,-2.2
50194,0.1
50195,-0.8
50196,-1.6
50197,1.3
50198,-1.2
50199,-1.6
50200,-0.5
50202,1.6
50203,1.9
50204,-1.5
50205,2.3
50206,1.5
50207,-0.8
50208,-0.7
50209,0.8
50210,-1.1
50211,-2.1
50212,-0.6
50213,1.8
50214,1.0
50215,-0.3
50216,0.3
50217,2.0
50218,-0.1
50219,0.0
50220,-0.6
50221,-2.5
50222,2.0
50223,-4.1
50224,2.6
50225,1.2
50227,2.0
50228,0.4
50229,-1.6
50230,-0.7
50231,1.0
50232,1.0
50233,4.9
50234,2.8
50235,1.6
50236,-1.7
50237,0.0
50238,3.9
50239,0.7
50240,2.1
50241,1.1
50242,0.5
50243,-0.6
50244,4.6
50245,-1.8
50246,0.0
50247,0.7
50248,-1.7
50249,3.8
50250,-1.3
50251,1.4
50252,0.4
50253,2.8
50254,-1.4
50255,-0.5
50256,0.7
50257,1.9
50258,9.1
50259,2.5
50260,-0.7
50261,3.5
50262,0.2
50263,-1.3
50265,-0.1
50266,0.5
50267,-0.2
50268,1.6
50269,-1.5
50270,2.2
50271,-0.2
50272,-0.7
50273,-0.2
50274,-0.1
50275,0.1
50276,-0.4
50277,0.7
50278,5.8
50279,0.7
50280,-0.4
50281,1.2
50282,2.6
50283,8.1
50284,1.8
50285,2.7
50287,0.6
50288,1.1
50289,0.5
50290,-0.2
50291,-2.1
50292,1.1
50293,-1.9
50294,1.2
50295,0.0
50296,-1.6
50297,0.2
50298,0.2
50299,1.7
50300,-1.6
50301,2.0
50302,1.1
50304,0.0
50305,1.4
50308,3.5
50310,0.5
50311,1.1
50312,-0.7
50313,2.4
50315,0.0
50316,1.5
50317,1.7
50318,-0.8
50319,2.3
50320,1.6
50321,1.8
50323,0.8
50324,5.8
50325,1.3
50326,0.9
50327,-0.7
50328,6.2
50329,0.8
50330,-0.9
50332,0.3
50333,1.4
50334,-0.4
50335,1.4
50336,1.1
50337,0.5
50338,-0.8
50339,-1.6
50340,-0.5
50341,-0.0
50342,-0.3
50343,0.8
50345,2.0
50347,-0.4
50348,0.8
50349,0.6
50350,0.4
50351,-3.0
50352,2.8
50353,0.0
50354,1.4
50355,2.5
50356,-0.1
50357,-0.7
50358,-2.0
50359,-2.1
50360,-0.5
50361,4.0
50362,-0.2
50363,0.9
50364,2.2
50365,3.3
50368,-0.5
50369,0.6
50370,1.6
50371,-1.2
50372,1.5
50373,-1.3
50374,0.5
50375,1.4
50376,-0.6
50378,-0.2
50379,2.4
50380,3.9
50381,-0.4
50382,0.2
50384,1.4
50385,3.0
50386,-0.9
50387,2.1
50388,-0.9
50389,0.7
50390,0.5
50391,1.6
50393,0.7
50394,-0.7
50395,-0.9
50396,2.3
50397,0.3
50398,3.4
50399,2.0
50400,-0.3
50401,2.7
50402,-0.3
50403,-1.0
50404,2.1
50405,0.7
50406,1.0
50407,3.2
50408,0.4
50409,-0.2
50410,-0.3
50411,2.3
50412,-0.0
50413,3.0
50414,0.7
50415,-2.1
50416,-1.5
50417,0.4
50418,-0.5
50419,0.8
50420,1.7
50421,-0.9
50422,-1.8
50423,-0.2
50425,2.4
50426,-0.1
50427,1.6
50428,1.2
50429,-0.8
50430,3.8
50431,0.1
50432,-0.9
50433,-0.4
50434,3.5
50435,0.1
50436,-0.9
50437,1.3
50438,0.4
50440,0.6
50441,2.2
50442,0.4
50443,1.9
50444,1.3
50445,0.2
50446,2.7
50447,0.6
50448,0.1
50449,0.9
50450,-1.0
50451,2.7
50452,1.6
50453,1.1
50454,4.7
50455,1.7
50456,0.5
50457,4.4
50458,1.2
50460,2.6
50461,1.9
50462,-1.2
50463,0.4
50464,0.1
50465,1.6
50467,2.6
50468,2.0
50469,-0.5
50470,0.4
50471,3.4
50472,-2.0
50473,0.7
50474,0.9
50475,-0.4
50476,3.1
50477,-1.7
50478,0.9
50479,0.0
50480,2.0
50481,0.7
50482,0.8
50483,0.4
50484,-1.1
50485,-0.1
50486,3.1
50487,0.4
50488,-0.1
50489,0.4
50490,-0.2
50491,2.7
50492,1.3
50493,1.1
50494,-1.0
50495,1.1
50496,0.2
50497,-0.6
50498,-0.1
50499,-0.5
50500,1.6
50502,-0.4
50503,-1.7
50504,2.0
50505,3.6
50506,2.7
50507,-0.3
50508,-1.8
50509,-0.9
50510,1.5
50511,2.9
50512,0.1
50513,-2.0
50514,1.2
50515,-0.4
50516,0.7
50517,0.2
50518,1.4
50519,4.8
50520,1.9
50521,1.2
50522,-0.3
50523,0.1
50524,4.4
50525,-1.7
50528,2.7
50529,-1.6
50531,1.0
50532,1.2
50533,0.6
50534,3.3
50535,4.3
50536,-0.9
50537,1.6
50538,1.0
50539,-0.3
50540,1.8
50541,1.7
50542,-1.5
50543,0.2
50544,-0.6
50545,0.5
50546,-0.1
50548,0.0
50549,0.1
50550,1.1
50551,0.9
50552,0.3
50553,1.1
50554,1.9
50556,4.1
50557,-2.0
50558,1.3
50562,-1.8
50563,0.3
50564,1.0
50565,2.4
50567,0.2
50568,-0.4
50569,3.6
50570,-0.8
50571,-3.9
50572,1.5
50573,-2.2
50574,-1.6
50575,2.3
50576,-0.1
50577,0.1
50578,2.9
50579,0.2
50580,5.3
50581,3.1
50582,-1.6
50583,3.0
50584,1.4
50585,-0.3
50586,0.6
50587,-1.4
50588,3.0
50589,1.1
50590,2.2
50591,-0.9
50592,-0.9
50593,0.9
50594,2.5
50595,-0.4
50596,-1.0
50597,0.8
50598,-1.0
50599,1.2
50600,0.2
50601,-0.6
50602,-0.9
50603,2.1
50604,0.7
50605,2.4
50606,-0.2
50607,0.8
50608,1.6
50609,2.8
50610,1.0
50611,-0.5
50612,-0.5
50613,0.1
50614,2.6
50615,-0.9
50616,0.4
50617,0.1
50618,-2.5
50619,1.5
50620,2.4
50621,-0.8
50622,-2.3
50623,-0.3
50624,2.0
50625,-0.1
50626,1.2
50627,-0.5
50628,0.1
50629,1.9
50630,1.3
50631,-2.0
50633,0.7
50634,0.2
50635,3.8
50636,-4.6
50637,2.5
50638,-1.3
50639,-0.8
50640,0.5
50641,3.0
50642,2.2
50643,0.3
50644,1.4
50646,2.4
50647,1.2
50648,1.8
51-01,0.4
51-02,1.2
51-03,-2.1
51-04,0.4
51-05,1.0
51-06,0.8
51-07,0.1
51-08,1.2
51-09,0.8
51-10,0.6
51-14,-1.3
51-18,2.3
51-20,0.8
51-21,1.4
51-22,1.3
51-23,0.8
51001,-0.7
51002,0.0
51003,2.6
51004,0.4
51005,1.1
51006,0.3
51007,-0.1
51008,-1.7
51009,-1.5
51010,1.0
51012,7.5
51013,2.9
51014,1.5
51015,2.4
51016,-0.4
51017,1.4
51018,0.4
51019,3.1
51020,-1.6
51022,1.3
51023,1.0
51025,1.9
51027,2.5
51028,0.2
51029,2.1
51030,-0.8
51031,1.1
51032,-0.2
51033,0.0
51034,-8.6
51035,1.8
51036,0.1
51037,1.2
51038,-2.2
51039,-0.2
51040,-0.9
51041,1.4
51042,1.3
51043,0.2
51044,-0.3
51045,0.8
51046,0.3
51047,-3.3
51048,2.2
51049,1.1
51050,-1.3
51051,5.6
51052,-0.2
51053,-1.6
51054,4.6
51055,0.5
51056,1.6
51057,-0.5
51058,2.5
51059,-2.7
51060,2.5
51061,4.6
51062,-0.7
51063,2.2
51064,0.5
51065,0.5
51066,-1.3
51068,2.9
51069,0.7
51070,-0.9
51071,3.4
51072,1.8
51073,2.0
51074,2.9
51075,0.1
51076,-0.2
51077,4.5
51078,3.2
51079,-0.4
51080,1.6
51081,1.7
51082,2.5
51083,4.9
51084,1.8
51085,2.6
51086,3.2
51087,0.6
51088,-0.4
51089,-0.2
51090,1.1
51091,-2.5
51092,-1.1
51093,1.3
51094,-0.3
51095,-3.0
51097,0.5
51098,4.2
51099,1.9
51100,2.1
51101,-0.5
51102,1.4
51103,0.6
51104,-0.1
51105,-0.6
51106,1.2
51107,5.0
51108,-0.3
51109,2.5
51110,-3.0
51111,0.6
51112,-0.4
51113,1.6
51115,0.1
51116,2.1
51117,2.6
51118,2.0
51119,0.3
51120,2.6
51121,6.6
51122,-0.9
51124,-2.2
51125,0.4
51126,-3.0
51127,-0.5
51128,4.2
51129,4.4
51130,-0.4
51132,-3.3
51133,-2.9
51134,0.7
51135,1.9
51136,-0.0
51137,-0.3
51138,-1.2
51139,0.9
51140,4.2
51141,3.2
51142,-0.6
51143,12.5
51144,-0.0
51145,-2.2
51146,0.9
51147,-0.8
51148,-1.8
51149,2.2
51150,-1.8
51151,1.4
51152,1.7
51153,0.2
51154,3.6
51155,1.1
51156,2.9
51157,-2.6
51158,0.7
51160,4.3
51161,1.7
51162,0.0
51163,-2.4
51164,-1.4
51165,-0.3
51166,-0.9
51167,1.8
51168,-2.1
51169,-2.0
51170,0.0
51171,0.9
51172,-0.7
51173,-1.5
51174,1.8
51175,2.1
51176,2.7
51177,1.5
51178,0.0
51179,6.1
51181,8.0
51182,-1.2
51183,-2.4
51184,-1.1
51185,2.3
51186,2.3
51187,-0.2
51188,0.6
51190,-5.6
51191,0.9
51192,0.0
51193,-0.8
51194,0.9
51195,-0.1
51196,-0.1
51197,4.1
51198,-0.2
51199,2.7
51200,0.8
51201,0.4
51202,-1.0
51203,0.9
51204,0.4
51205,-0.4
51206,-0.8
51208,-0.9
51210,-1.6
51211,-0.6
51212,0.1
51213,-0.8
51214,1.0
51215,5.9
51216,-0.2
51217,-0.8
51218,1.8
51219,2.1
51220,1.9
51222,1.8
51223,7.6
51224,4.1
51225,0.0
51226,1.8
51227,-0.3
51228,0.0
51229,3.6
51230,-0.9
51231,-1.7
51232,0.9
51233,1.0
51234,3.2
51235,0.7
51236,4.2
51237,1.7
51238,6.8
51239,1.0
51240,-2.4
51241,-0.5
51242,-0.6
51243,-0.1
51244,0.4
51245,1.2
51246,2.8
51247,0.0
51248,-0.2
51249,0.5
51250,0.3
51251,-1.6
51252,0.7
51253,1.0
51254,-1.1
51255,4.8
51256,2.6
51258,1.1
51259,1.5
51260,6.7
51261,0.0
51262,0.8
51263,1.8
51264,2.4
51265,0.7
51266,-1.2
51267,-0.8
51268,3.9
51269,0.2
51270,-1.5
51271,5.0
51272,-1.0
51273,1.7
51274,0.6
51275,2.4
51276,0.6
51277,0.9
51278,2.2
51279,3.8
51280,1.4
51281,0.3
51282,-0.7
51283,-0.3
51284,2.4
51285,-1.7
51286,1.9
51287,-1.0
51288,3.5
51289,0.9
51290,1.7
51291,2.2
51292,1.2
51293,0.9
51294,-2.3
51295,-1.0
51296,2.7
51298,-0.9
51299,1.5
51300,1.1
51301,0.8
51302,1.8
51303,-0.7
51304,5.5
51305,2.2
51306,1.1
51307,3.1
51308,-0.4
51309,3.8
51310,1.4
51311,0.5
51312,1.0
51313,-0.8
51314,0.9
51315,1.6
51316,-0.7
51317,1.9
51318,1.7
51319,1.7
51320,0.4
51321,-0.8
51322,5.3
51323,-1.4
51324,1.4
51325,0.5
51326,4.6
51327,1.5
51328,2.0
51329,1.2
51331,-2.2
51333,-0.5
51334,-3.2
51336,-1.0
51337,4.1
51338,-0.9
51339,0.7
51340,2.5
51341,8.1
51342,1.9
51343,-1.2
51344,0.5
51345,0.5
51346,-2.3
51347,1.2
51348,-0.7
51349,0.0
51350,0.9
51351,2.2
51352,2.8
51353,1.9
51354,1.5
51355,0.4
51356,3.4
51357,0.8
51358,0.1
51359,6.3
51360,1.6
51361,-0.8
51362,-1.0
51363,-1.6
51364,0.0
51365,-0.6
51367,-0.9
51368,-6.7
51369,4.8
51370,0.5
51371,0.0
51372,-0.7
51373,-2.3
51374,-2.8
51375,-0.2
51376,2.2
51377,0.5
51378,0.8
51379,2.3
51380,-0.3
51381,-0.3
51382,1.2
51384,4.6
51386,3.8
51387,2.1
51388,1.1
51389,-0.7
51390,-1.1
51391,-1.0
51392,-1.2
51393,2.3
51395,-2.0
51396,1.2
51397,0.6
51398,-1.0
51399,-1.2
51402,1.9
51403,2.3
51404,-1.8
51406,-1.9
51407,6.5
51409,1.5
51410,-0.8
51411,-0.1
51412,-0.3
51413,-0.9
51414,4.1
51415,-1.4
51416,0.0
51417,0.9
51418,0.5
51419,-0.1
51420,0.4
51421,-2.2
51422,3.5
51423,0.5
51424,0.2
51425,0.0
51426,0.0
51428,2.1
51429,1.6
51430,0.0
51431,-0.9
51432,3.2
51433,4.7
51434,0.7
51435,0.6
51436,1.9
51437,0.0
51438,-2.4
51439,4.1
51440,2.1
51441,0.7
51442,2.1
51443,1.6
51444,1.1
51445,-3.2
51446,-0.9
51447,-0.2
51448,1.6
51449,1.9
51450,2.5
51451,3.4
51452,0.0
51453,0.6
51454,-0.2
51455,2.3
51456,-1.2
51457,-0.2
51458,1.9
51459,-2.9
51460,1.7
51461,-0.4
51463,4.4
51464,0.9
51465,1.8
51466,-0.3
51468,1.9
51469,3.0
51470,-4.9
51471,0.6
51472,0.9
51473,2.1
51474,0.4
51475,-1.8
51476,4.6
51477,2.3
51478,2.5
51479,2.1
51480,1.6
51482,1.8
51483,2.0
51484,2.6
51485,2.3
51486,0.7
51487,2.6
51488,1.6
51489,-2.6
51490,0.1
51491,-1.1
51492,0.4
51493,2.6
51495,2.5
51496,3.9
51497,6.1
51498,1.4
51499,1.8
51500,1.0
51501,-1.2
51502,0.0
51503,1.6
51504,-2.1
51505,0.3
51506,0.5
51507,-1.2
51508,-1.7
51509,0.6
51510,0.0
51511,-2.5
51512,1.3
51513,-1.6
51514,2.1
51515,0.0
51516,2.6
51517,-1.5
51518,0.3
51519,-2.4
51520,3.0
51521,-0.2
51522,2.0
51523,-0.3
51524,0.0
51525,-0.0
51526,1.1
51527,-0.5
51528,1.7
51529,2.0
51530,0.8
51531,-1.4
51532,-1.6
51533,-1.0
51534,-1.5
51535,-0.3
51536,1.2
51537,0.3
51538,0.5
51539,1.3
51542,2.7
51543,2.4
51544,0.6
51545,4.2
51546,1.0
51547,2.6
51548,5.3
51549,-0.2
51550,1.4
51551,0.2
51552,0.1
51553,1.3
51555,2.0
51556,3.2
51557,1.0
51558,7.1
51559,1.2
51560,-0.4
51562,0.8
51563,-1.3
51564,2.4
51565,3.6
51566,0.8
51567,0.7
51568,1.3
51569,4.8
51570,0.4
51571,2.1
51572,0.6
51573,-0.3
51574,-2.6
51576,1.0
51577,1.4
51578,-1.0
51579,0.7
51580,-0.7
51581,3.4
51582,-0.6
51583,-1.3
51584,1.5
51585,0.6
51586,0.3
51587,2.1
51588,0.9
51589,-0.7
51590,3.6
51591,1.4
51592,-0.2
51594,-4.0
51595,2.0
51596,3.5
51597,0.3
51598,2.1
51599,0.4
51600,-3.3
51601,-1.8
51602,0.9
51603,6.0
51604,-1.3
51605,-1.4
51607,1.8
51608,1.8
51609,0.6
51610,0.3
51611,-0.5
51612,-1.6
51613,-0.8
51614,-0.4
51616,-1.4
51617,0.0
51618,2.7
51619,3.3
51620,-1.8
51621,-1.8
51622,-0.2
51623,-1.4
51624,2.8
51625,0.0
51626,1.3
51627,0.9
51628,-0.9
51629,1.1
51630,3.9
51631,-1.3
51632,0.3
51633,0.5
51634,-0.9
51635,-0.2
51636,-0.3
51637,4.9
51638,3.1
51639,2.1
51640,3.0
51641,0.6
51642,1.3
51643,2.6
51644,4.7
51645,-0.3
51646,0.5
51647,2.3
51648,-0.2
51649,-2.6
51650,1.7
51651,1.8
51652,4.4
51654,4.8
51655,-0.7
51656,-0.2
51657,-2.0
51658,1.8
51659,-0.8
51660,0.4
51662,0.2
51663,-0.2
52-01,-0.5
52-02,-0.4
52-03,-0.6
52-04,-0.3
52-05,0.3
52-06,1.5
52-07,-0.3
52-08,0.7
52-09,-0.1
52-10,0.0
52-11,0.2
52-12,-0.6
52-13,0.2
52-16,0.1
52-17,0.9
52001,0.3
52002,0.0
52003,0.4
52004,3.1
52005,5.1
52006,0.1
52007,1.1
52008,-1.0
52009,1.4
52011,-0.9
52012,-1.3
52013,-2.9
52014,-0.3
52015,0.7
52016,-0.8
52017,0.4
52019,-2.6
52021,0.2
52022,-1.5
52023,-0.3
52025,-2.3
52027,-4.0
52028,-2.7
52029,-1.3
52030,0.0
52031,-0.1
52033,-0.1
52034,0.3
52035,-0.5
52036,-1.4
52037,-0.0
52038,-0.6
52039,-3.3
52040,-2.6
52042,-1.0
52043,-3.1
52044,0.6
52045,-1.4
52047,-0.6
52050,-0.6
52051,1.9
52053,-0.8
52055,0.5
52056,0.2
52057,1.8
52058,0.1
52059,0.0
52060,-1.0
52061,-2.5
52062,0.4
52063,1.9
52064,-1.3
52065,3.0
52066,-1.0
52067,0.7
52069,-0.1
52070,1.1
52072,-1.2
52074,-0.7
52075,-0.3
52076,1.9
52079,1.9
52082,-0.1
52083,-1.9
52084,-0.5
52085,0.0
52087,-1.9
52088,2.0
52089,0.8
52090,1.3
52091,-0.8
52092,-3.7
52093,-1.5
52094,1.1
52095,2.0
52097,2.4
52099,-0.0
52101,0.0
52102,-1.0
52103,1.9
52104,0.5
52105,2.3
52106,1.3
52107,-0.7
52108,3.5
52109,-9.7
52110,-0.6
52113,-2.7
52114,-0.1
52115,0.0
52116,1.0
52118,1.2
52119,0.4
52120,-1.0
52121,-1.4
52122,-0.8
52123,-0.0
52124,-1.1
52125,0.7
52126,1.1
52127,1.4
52128,0.6
52129,-3.0
52130,-0.6
52131,-3.2
52132,0.8
52133,-2.8
52134,0.2
52135,-1.0
52136,0.2
52137,0.9
52138,-2.8
52140,0.0
52141,2.9
52142,-1.2
52145,-1.9
52146,-1.7
52147,1.6
52149,-0.2
52151,-1.1
52155,-0.7
52156,1.7
52157,-2.6
52158,1.9
52159,0.0
52160,3.5
52161,1.2
52162,-0.5
52163,1.1
52164,1.0
52165,-1.6
52167,-0.4
52168,-3.8
52169,0.0
52170,0.6
52171,0.2
52172,0.0
52173,1.8
52174,-1.6
52175,-2.2
52177,-1.4
52178,-1.1
52179,0.5
52180,1.0
52181,0.7
52182,1.0
52183,0.0
52184,-1.1
52185,-2.2
52187,-0.4
52189,-0.1
52190,0.0
52193,2.7
52194,0.5
52195,-2.0
52196,-0.7
52197,-0.2
52198,1.6
52199,2.6
52200,0.7
52201,-0.5
52203,-0.7
52204,-3.8
52205,-0.6
52206,2.0
52207,-0.6
52208,2.1
52211,-0.5
52212,0.5
52213,-2.3
52214,0.7
52216,1.3
52217,-0.4
52218,1.7
52219,-1.9
52220,-1.3
52221,-2.1
52222,10.0
52223,-1.7
52225,-1.8
52227,-2.8
52228,-1.5
52229,-0.4
52230,-1.5
52231,2.9
52232,0.5
52233,-2.8
52234,-0.6
52235,0.8
52237,0.9
52239,0.7
